2,6,0.20451250955291547,0.5862296577509348,1.0698037247038812,1.0820321169520357,538.4003491910826
2,7,0.8387662796482827,1.2091756608665782,1.1730854885649702,1.1645929777047983,394.498838630707
2,8,-0.33641442195356275,0.5077829466572715,0.620613196670366,0.6167664999408357,3341.958736870807
2,9,-0.33932669284120665,0.22227310553303128,1.108115788093604,1.0933413192155155,349.03590567533547
2,10,0.1896495836559691,0.11590698600405912,0.2154184977858867,0.21832811831499044,49568.21763386284
2,11,-1.0875139828761864,-1.4083351532580441,1.8204699700709353,1.8242352305062666,-65.77087641516599
2,12,0.4899370225381815,0.027798538671393296,0.9965118553968338,1.0017995026610684,628.631869999572
2,13,0.307966273038786,-0.4105328347310806,0.7793009011236546,0.79565409997567,1435.7160980573576
2,14,-0.018755946977619394,0.2938420240998004,0.7814318217835613,0.7905754539967829,1420.0518614082484
3,4,0.5815811386329941,1.2720597747142597,0.15452410146004833,0.16102607052863263,165495.3896029334
3,5,0.3772466046451483,0.35852069365653605,0.47799726819265836,0.4845779165258595,7485.825777453659
3,6,1.3900112610490012,0.12206835881276222,0.46388158398626744,0.47880694381170047,7884.971995847018
3,7,0.25047573755079705,1.3402630046296633,0.6861822862148474,0.6700910492363888,2871.324141782678
3,8,1.0966988721151627,0.4210702117523496,0.3274604723382406,0.33692994558346706,20519.77820751395
3,9,0.3214688550069603,0.09028433014236154,0.7009902436713248,0.7176222187225629,2110.3241450722726
3,10,0.14342310896578966,0.002391843605676158,0.1483836452708726,0.14815285255803684,128775.77538980861
3,11,0.39059190865101795,0.24269142526608814,0.877644066734926,0.8766843996650913,1054.5320903470183
3,12,0.3122832896711985,-0.18339860862736065,0.6627141501638915,0.6555076075567785,2632.736999478177
3,13,-0.44598470548242697,-0.13655058637917988,0.6450732285194933,0.6464918739848902,2882.9654111256195
3,14,0.20020439605498008,0.21461052687940788,0.4041355195510181,0.4058918700103093,10002.195946989907
4,5,0.9015505128686115,0.6466482601048869,0.19121756470296977,0.1915230029454423,103400.27379559973
4,6,0.8298334852120396,0.5930914611373221,0.17544618943975682,0.17229142996250318,138866.94755969517
4,7,0.6071989281215097,0.8354448196909916,0.19726771637080998,0.188697097296894,103844.37148658856
4,8,1.3546814057287755,0.6940832324211361,0.1331161150929707,0.1257382508645772,317271.17717264075
4,9,0.13164617530126638,-0.07272576228925931,0.181394178421594,0.17951801442894563,75993.36518964956
4,10,-0.07725015306330793,-0.04662531263383811,0.035435285208350334,0.0348595017829647,3286775.732631378
4,11,0.0015796810043862386,0.08524023355939446,0.2325816633845207,0.22231892531436007,48347.8622076087
4,12,-0.01651819569793325,-0.13534766526608843,0.16828256224967256,0.1670010493716821,100479.97975567823
4,13,-0.06158852026966226,-0.04439695803066257,0.15419897525870446,0.1595016379009878,112563.09576215489
4,14,-0.013358537376445049,0.038354394981274825,0.11877183391125164,0.12036194956969015,230403.58118684683
5,6,0.2681054550724435,0.2636743356838586,0.666112533833116,0.6575546453960531,2753.5748784832695
5,7,0.39126000687562074,1.3514089922568084,0.7616751446705989,0.7596098753768509,1949.2613229525034
5,8,0.5013738820255123,0.4700673108710115,0.5268684182898824,0.5212721227300335,5875.418564478341
5,9,-0.1482638573354156,0.40636991064522376,0.8464544677733516,0.8534511856310594,1129.571239466556
5,10,0.1923846601192462,0.0028770391684864722,0.17641151231715,0.17701349294886912,81735.3574892799
5,11,0.3011486634658721,0.684260930354318,0.8915604587741411,0.8857915470877448,960.7939041961616
5,12,0.2813155015761122,0.399956973284167,0.8930221739023841,0.886328029464484,995.2004164349801
5,13,0.17636635376113288,0.17906836228959888,0.788972059093441,0.7876534293978713,1496.2933893612935
5,14,0.2168515375768265,0.3228362230165028,0.37952884626521144,0.37507067991628323,10546.997768289719
6,7,-0.3004063992012578,0.7781360336100539,0.7844640607662332,0.7787807072222468,1557.058073861522
6,8,0.38412153924037284,0.5928869969087762,0.41280068978342366,0.40937825403715244,12132.800611130446
6,9,0.1718192825843847,0.40556892602962835,0.9418477795187934,0.9473328101264739,756.6226779381777
6,10,0.08174685572496,-0.01000932400810091,0.1578113353097785,0.15977627175217846,110833.03429642417
6,11,0.8238042192068357,0.49533077910177253,1.0334831081974736,1.0404428414626932,566.5858961663021
6,12,0.006065053721666856,-0.4072116585026741,0.7891104509549338,0.7893281621861257,1425.0198925639288
6,13,-0.11257063608838773,-0.16122513142842435,0.6450355482529815,0.6673996844742823,2779.137090782782
6,14,0.3397046121713819,-0.2304008723473074,0.5841141648650191,0.6002613849554833,3617.568347660443
7,8,2.164094940742411,0.9897350722348842,0.5093483937072927,0.5070466910826139,8262.953218828456
7,9,0.4518956649121316,-0.21856782813985998,0.9449577297688379,0.9600014547622352,741.0680317341532
7,10,-0.08942835513631343,-0.02981116348440898,0.1616455253617357,0.18223549891420787,86227.83257009096
7,11,0.9284826343348052,0.9864504159977895,0.6985734351870801,0.6916756491938455,1944.4835716369657
7,12,0.39119305028769774,-0.04682792829010607,0.8483309030321284,0.8440290818524754,1025.3914553461134
7,13,-0.6111126018870797,-0.5753392948234985,0.7061019216584293,0.7409066438920466,1986.6600338221087
7,14,0.5537874845522038,0.3895259548613546,0.4572604889410674,0.45440038022964535,6653.878360997
8,9,0.04889955441650135,-0.3173467537549874,0.48196790307643356,0.48493071586687375,6305.660882826668
8,10,0.11729889075247017,-0.08306802658106238,0.10721038472104638,0.10695771929299498,285211.5298706841
8,11,0.3765025685137786,0.6981847780786032,0.7661318581292257,0.766515739944784,1620.331168012252
8,12,0.18192134176109412,0.06435794159880368,0.4063308043876825,0.41075435123059756,11508.803345932201
8,13,0.1515819462019088,0.24874522641952745,0.47712915798568734,0.48106559313158165,6905.577671082749
8,14,0.19977701224835548,0.118798994440966,0.2961523788942282,0.2946652866741042,24464.79213657228
9,10,0.3928921911209858,0.4943876255582204,0.2502865667468305,0.24839692471586267,46690.29374167148
9,11,0.5486837641899879,0.7528045792530325,1.11356007356571,1.1107211752489305,403.7218320997403
9,12,-1.0081821883932736,-0.8764703823216681,1.3757694959377993,1.371997506773136,86.7739026481238
9,13,0.25048147287804584,-0.0870802930752134,0.5056135828078441,0.526745514930268,5517.387940819151
9,14,0.42097107518657445,0.07802710506870891,0.481480537960798,0.48486886804623347,6248.265274772064
10,11,0.1561125535404716,0.09831338148606951,0.26650046315237674,0.2637832066898276,34246.47214961929
10,12,0.001667472681787212,0.01661577802382424,0.17062980433588637,0.16429216267624117,101007.59434662407
10,13,0.041431968700639046,0.05378917871304188,0.16811600286720235,0.17717039514717872,88126.44991426947
10,14,-0.027452160129111388,-0.0810060871090638,0.12693051841668934,0.12290350104963081,192066.28673059717
11,12,1.1559850357422736,-0.03925549986718477,1.288467422960976,1.28094270529064,200.42573847095628
11,13,-0.09424458295679074,-0.3538438448488945,0.920062350576008,0.9368954304649687,807.1662360360182
11,14,1.1345631816706938,0.21013722135428767,0.6392309948285634,0.6459237698770777,2682.752511748765
12,13,-0.760420179842146,-0.8105387001430666,0.9491562395739591,0.9509408966210033,684.4651250344087
12,14,0.12916743399573338,0.439795408661416,0.5889011605850453,0.5926185912750419,3888.9742647566845
13,14,0.18538309529962815,-0.09280393404273672,0.6450029585702687,0.6477707150461756,3105.512639536029
